Date,Time Spent (seconds),Number of People,Category
2017-04-05T16:55:00,300,1,Video
2017-04-05T17:00:00,300,1,Video
2017-04-05T17:05:00,171,1,Video
2017-04-05T17:10:00,159,1,Browsers
2017-04-05T17:10:00,34,1,General Social Networking
2017-04-05T17:10:00,24,1,Email
2017-04-05T17:10:00,2,1,General Utilities
2017-04-05T17:15:00,170,1,Browsers
2017-04-05T17:20:00,239,1,Browsers
2017-04-05T17:25:00,239,1,Browsers
2017-04-05T17:30:00,90,1,Uncategorized
2017-04-05T17:30:00,88,1,General Utilities
2017-04-05T17:30:00,46,1,General Shopping
2017-04-05T17:30:00,18,1,Search
2017-04-05T17:30:00,6,1,Browsers
2017-04-05T17:30:00,4,1,Writing
2017-04-05T17:35:00,131,1,Email
2017-04-05T17:35:00,67,1,General Reference & Learning
2017-04-05T17:35:00,38,1,General Utilities
2017-04-05T17:35:00,31,1,Video
2017-04-05T17:35:00,22,1,Uncategorized
2017-04-05T17:35:00,6,1,General Entertainment
2017-04-05T17:35:00,2,1,Search
2017-04-05T17:35:00,2,1,General Shopping
2017-04-05T17:40:00,245,1,General Reference & Learning
2017-04-05T17:40:00,30,1,Writing
2017-04-05T17:40:00,25,1,Email
2017-04-05T17:45:00,179,1,Uncategorized
2017-04-05T17:45:00,49,1,Professional Networking
2017-04-05T17:45:00,28,1,Writing
2017-04-05T17:45:00,27,1,Search
2017-04-05T17:45:00,15,1,Engineering & Technology
2017-04-05T17:45:00,1,1,Browsers
2017-04-05T17:45:00,1,1,General Reference & Learning
2017-04-05T17:50:00,192,1,Uncategorized
2017-04-05T17:50:00,81,1,Engineering & Technology
2017-04-05T17:50:00,14,1,Writing
2017-04-05T17:50:00,10,1,Search
2017-04-05T17:50:00,2,1,Video
2017-04-05T17:55:00,135,1,Writing
2017-04-05T17:55:00,80,1,Search
2017-04-05T17:55:00,79,1,Engineering & Technology
2017-04-05T18:00:00,111,1,Professional Networking
2017-04-05T18:00:00,93,1,Engineering & Technology
2017-04-05T18:00:00,69,1,Uncategorized
2017-04-05T18:00:00,24,1,Search
2017-04-05T18:00:00,2,1,Browsers
2017-04-05T18:00:00,1,1,Video
2017-04-05T18:05:00,75,1,Professional Networking
2017-04-05T18:05:00,73,1,Uncategorized
2017-04-05T18:05:00,69,1,Video
2017-04-05T18:05:00,29,1,General Utilities
2017-04-05T18:05:00,26,1,Writing
2017-04-05T18:05:00,21,1,Engineering & Technology
2017-04-05T18:05:00,7,1,Search
2017-04-05T18:10:00,24,1,Photos
2017-04-05T18:10:00,2,1,General Utilities
2017-04-05T18:25:00,223,1,Video
2017-04-05T18:25:00,3,1,Browsers
2017-04-05T18:30:00,300,1,Video
2017-04-05T18:35:00,12,1,Video
2017-04-05T18:45:00,122,1,Video
2017-04-05T18:50:00,103,1,Video
2017-04-05T18:50:00,101,1,Instant Message
2017-04-05T18:50:00,45,1,Writing
2017-04-05T18:50:00,39,1,General Utilities
2017-04-05T18:50:00,34,1,Search
2017-04-05T18:50:00,21,1,Customer Relations
2017-04-05T18:50:00,1,1,Browsers
2017-04-05T18:50:00,1,1,General Communication & Scheduling
2017-04-05T18:55:00,141,1,Writing
2017-04-05T18:55:00,98,1,Search
2017-04-05T18:55:00,27,1,General Reference & Learning
2017-04-05T18:55:00,18,1,Instant Message
2017-04-05T18:55:00,14,1,Engineering & Technology
2017-04-05T18:55:00,3,1,Browsers
2017-04-05T18:55:00,2,1,Video
2017-04-05T19:00:00,153,1,Writing
2017-04-05T19:00:00,137,1,Search
2017-04-05T19:00:00,4,1,Browsers
2017-04-05T19:00:00,3,1,General Reference & Learning
2017-04-05T19:00:00,2,1,Engineering & Technology
2017-04-05T19:00:00,1,1,Video
2017-04-05T19:05:00,151,1,General Reference & Learning
2017-04-05T19:05:00,86,1,Writing
2017-04-05T19:05:00,28,1,Search
2017-04-05T19:05:00,20,1,Engineering & Technology
2017-04-05T19:05:00,10,1,General Software Development
2017-04-05T19:05:00,5,1,Video
2017-04-05T19:10:00,120,1,Writing
2017-04-05T19:10:00,111,1,Instant Message
2017-04-05T19:10:00,21,1,Search
2017-04-05T19:10:00,17,1,General Software Development
2017-04-05T19:10:00,14,1,Engineering & Technology
2017-04-05T19:10:00,13,1,General Reference & Learning
2017-04-05T19:10:00,4,1,Video
2017-04-05T19:15:00,300,1,Writing
2017-04-05T19:20:00,300,1,Writing
2017-04-05T19:25:00,271,1,Writing
2017-04-05T19:25:00,194,1,Instant Message
2017-04-05T19:25:00,2,1,Search
2017-04-05T19:30:00,197,1,Writing
2017-04-05T19:30:00,79,1,Instant Message
2017-04-05T19:30:00,24,1,General Reference & Learning
2017-04-05T19:35:00,196,1,General Social Networking
2017-04-05T19:35:00,169,1,Writing
2017-04-05T19:35:00,77,1,General Reference & Learning
2017-04-05T19:35:00,34,1,Instant Message
2017-04-05T19:35:00,15,1,Search
2017-04-05T19:35:00,5,1,Browsers
2017-04-05T19:40:00,266,1,General Social Networking
2017-04-05T19:40:00,234,1,General Reference & Learning
2017-04-05T19:40:00,50,1,Search
2017-04-05T19:40:00,16,1,Instant Message
2017-04-05T19:45:00,225,1,Writing
2017-04-05T19:45:00,62,1,Video
2017-04-05T19:45:00,10,1,Search
2017-04-05T19:45:00,2,1,General Reference & Learning
2017-04-05T19:50:00,183,1,Writing
2017-04-05T19:50:00,80,1,Video
2017-04-05T19:50:00,37,1,Instant Message
2017-04-05T19:55:00,245,1,Writing
2017-04-05T19:55:00,54,1,Video
2017-04-05T19:55:00,1,1,Browsers
2017-04-05T20:00:00,202,1,Writing
2017-04-05T20:00:00,49,1,General News & Opinion
2017-04-05T20:00:00,18,1,Video
2017-04-05T20:00:00,17,1,Email
2017-04-05T20:00:00,13,1,Browsers
2017-04-05T20:05:00,300,1,General News & Opinion
2017-04-05T20:10:00,300,1,General News & Opinion
2017-04-05T20:15:00,300,1,General News & Opinion
2017-04-05T20:20:00,300,1,General News & Opinion
2017-04-05T20:25:00,185,1,Video
2017-04-05T20:25:00,64,1,Email
2017-04-05T20:25:00,51,1,General News & Opinion
2017-04-05T20:25:00,33,1,General Social Networking
2017-04-05T20:25:00,31,1,Instant Message
2017-04-05T20:30:00,300,1,Video
2017-04-05T20:35:00,300,1,Video
2017-04-05T20:40:00,300,1,Video
2017-04-05T20:45:00,300,1,Video
2017-04-05T20:50:00,150,1,Instant Message
2017-04-05T20:50:00,32,1,General Utilities
2017-04-05T20:50:00,7,1,Video
2017-04-05T20:50:00,5,1,Email
2017-04-05T21:25:00,52,1,Instant Message
2017-04-05T21:25:00,4,1,Search
2017-04-05T21:25:00,4,1,General Social Networking
2017-04-05T21:35:00,67,1,Instant Message
2017-04-05T21:40:00,53,1,Instant Message
2017-04-05T21:45:00,162,1,Instant Message
2017-04-05T21:50:00,45,1,Instant Message
2017-04-05T21:55:00,27,1,Instant Message
2017-04-05T22:00:00,71,1,Instant Message
2017-04-05T22:05:00,185,1,Instant Message
2017-04-05T22:10:00,105,1,Instant Message
2017-04-05T22:10:00,18,1,Photos
2017-04-05T22:10:00,3,1,General Utilities
2017-04-05T22:10:00,1,1,Search
2017-04-05T22:15:00,47,1,Instant Message
2017-04-05T22:20:00,36,1,Instant Message
2017-04-05T22:25:00,12,1,Music
2017-04-05T22:25:00,8,1,Instant Message
2017-04-05T22:25:00,3,1,Search
2017-04-05T22:30:00,33,1,Instant Message
2017-04-05T22:35:00,31,1,Instant Message
2017-04-05T22:40:00,95,1,Instant Message
2017-04-05T22:45:00,62,1,Instant Message
2017-04-05T22:45:00,3,1,Search
2017-04-05T22:50:00,130,1,General Social Networking
2017-04-05T22:50:00,50,1,Instant Message
2017-04-05T22:50:00,2,1,Search
2017-04-05T22:55:00,169,1,General Social Networking
2017-04-05T22:55:00,7,1,Instant Message
2017-04-05T22:55:00,2,1,Search
2017-04-05T22:55:00,2,1,General Utilities
2017-04-05T23:10:00,23,1,General Social Networking
2017-04-05T23:10:00,4,1,Search
2017-04-05T23:10:00,2,1,Instant Message
2017-04-05T23:20:00,39,1,General Social Networking
2017-04-05T23:20:00,17,1,Instant Message
2017-04-05T23:20:00,2,1,General Utilities
2017-04-05T23:25:00,16,1,Music
2017-04-05T23:25:00,13,1,Instant Message
2017-04-05T23:25:00,3,1,Search
2017-04-05T23:25:00,1,1,General Utilities
2017-04-05T23:35:00,3,1,Instant Message
2017-04-05T23:35:00,2,1,Search
2017-04-05T23:35:00,1,1,Music
2017-04-05T23:55:00,23,1,Instant Message
2017-04-06T00:30:00,233,1,Video
2017-04-06T00:30:00,15,1,Calendars
2017-04-06T00:30:00,12,1,Email
2017-04-06T00:30:00,5,1,Instant Message
2017-04-06T00:30:00,3,1,Browsers
2017-04-06T00:30:00,2,1,General Utilities
2017-04-06T00:35:00,300,1,Video
2017-04-06T00:40:00,151,1,Video
2017-04-06T00:50:00,38,1,General Utilities
2017-04-06T00:50:00,12,1,Search
2017-04-06T00:50:00,7,1,Email
2017-04-06T00:50:00,4,1,Instant Message
2017-04-06T00:55:00,16,1,General Utilities
2017-04-06T00:55:00,8,1,Search
2017-04-06T08:55:00,105,1,Email
2017-04-06T08:55:00,104,1,General Social Networking
2017-04-06T09:00:00,146,1,General Social Networking
2017-04-06T09:00:00,63,1,Instant Message
2017-04-06T09:05:00,22,1,General Social Networking
2017-04-06T09:05:00,14,1,Instant Message
2017-04-06T09:05:00,2,1,General Utilities
2017-04-06T09:10:00,473,1,General Social Networking
2017-04-06T09:10:00,51,1,Instant Message
2017-04-06T09:10:00,3,1,General Utilities
2017-04-06T09:10:00,2,1,Search
2017-04-06T09:15:00,193,1,General Social Networking
2017-04-06T09:15:00,107,1,Video
2017-04-06T09:20:00,125,1,Video
2017-04-06T09:20:00,41,1,General Social Networking
2017-04-06T09:20:00,1,1,Search
2017-04-06T09:30:00,15,1,Music
2017-04-06T09:30:00,2,1,Search
2017-04-06T09:40:00,15,1,Instant Message
2017-04-06T09:55:00,57,1,Video
2017-04-06T09:55:00,34,1,General Entertainment
2017-04-06T09:55:00,25,1,Voice Chat
2017-04-06T09:55:00,22,1,Email
2017-04-06T09:55:00,3,1,Browsers
2017-04-06T10:00:00,300,1,Video
2017-04-06T10:05:00,300,1,Video
2017-04-06T10:10:00,300,1,Video
2017-04-06T10:15:00,300,1,Video
2017-04-06T10:15:00,7,1,Email
2017-04-06T10:15:00,1,1,Instant Message
2017-04-06T10:20:00,129,1,Voice Chat
2017-04-06T10:20:00,60,1,Video
2017-04-06T10:20:00,7,1,General Entertainment
2017-04-06T10:20:00,6,1,Email
2017-04-06T10:35:00,166,1,Voice Chat
2017-04-06T10:40:00,247,1,Video
2017-04-06T10:40:00,46,1,Voice Chat
2017-04-06T10:40:00,4,1,Email
2017-04-06T10:40:00,3,1,Browsers
2017-04-06T10:45:00,300,1,Video
2017-04-06T10:50:00,300,1,Video
2017-04-06T10:55:00,157,1,Video
2017-04-06T11:00:00,127,1,Email
2017-04-06T11:00:00,10,1,General Reference & Learning
2017-04-06T11:05:00,292,1,General Reference & Learning
2017-04-06T11:05:00,4,1,Browsers
2017-04-06T11:05:00,3,1,Video
2017-04-06T11:10:00,300,1,Video
2017-04-06T11:15:00,300,1,Video
2017-04-06T11:20:00,300,1,Video
2017-04-06T11:25:00,300,1,Video
2017-04-06T11:30:00,117,1,Writing
2017-04-06T11:30:00,92,1,Video
2017-04-06T11:30:00,90,1,General Reference & Learning
2017-04-06T11:35:00,300,1,Writing
2017-04-06T11:40:00,300,1,Writing
2017-04-06T11:40:00,41,1,General Social Networking
2017-04-06T11:40:00,21,1,Instant Message
2017-04-06T11:45:00,159,1,General Software Development
2017-04-06T11:45:00,116,1,Writing
2017-04-06T11:45:00,22,1,Email
2017-04-06T11:45:00,2,1,Browsers
2017-04-06T11:50:00,246,1,Writing
2017-04-06T11:50:00,36,1,General Software Development
2017-04-06T11:50:00,14,1,Email
2017-04-06T11:50:00,4,1,General Reference & Learning
2017-04-06T11:55:00,260,1,Writing
2017-04-06T11:55:00,72,1,General Social Networking
2017-04-06T11:55:00,68,1,Instant Message
2017-04-06T11:55:00,37,1,General Reference & Learning
2017-04-06T11:55:00,3,1,General Software Development
2017-04-06T11:55:00,3,1,Search
2017-04-06T12:00:00,27,1,Writing
2017-04-06T12:00:00,15,1,General Software Development
2017-04-06T12:00:00,2,1,Video
2017-04-06T12:00:00,1,1,General Reference & Learning
2017-04-06T12:05:00,121,1,Video
2017-04-06T12:05:00,2,1,Browsers
2017-04-06T12:10:00,300,1,Video
2017-04-06T12:15:00,300,1,Video
2017-04-06T12:20:00,300,1,Video
2017-04-06T12:25:00,300,1,Video
2017-04-06T12:30:00,211,1,Video
2017-04-06T12:30:00,42,1,Engineering & Technology
2017-04-06T12:30:00,37,1,General Reference & Learning
2017-04-06T12:30:00,6,1,General Social Networking
2017-04-06T12:30:00,5,1,Writing
2017-04-06T12:30:00,4,1,Search
2017-04-06T12:30:00,1,1,Email
2017-04-06T12:35:00,222,1,Search
2017-04-06T12:35:00,76,1,Engineering & Technology
2017-04-06T12:35:00,2,1,Browsers
2017-04-06T12:40:00,31,1,General Utilities
2017-04-06T12:40:00,26,1,Search
2017-04-06T12:45:00,23,1,Search
2017-04-06T12:50:00,286,1,Search
2017-04-06T12:50:00,14,1,Writing
2017-04-06T12:55:00,145,1,Writing
2017-04-06T12:55:00,63,1,Search
2017-04-06T12:55:00,63,1,Video
2017-04-06T12:55:00,26,1,Email
2017-04-06T12:55:00,3,1,Browsers
2017-04-06T13:00:00,89,1,Video
2017-04-06T13:10:00,211,1,Video
2017-04-06T13:15:00,300,1,Video
2017-04-06T13:20:00,242,1,Video
2017-04-06T13:20:00,53,1,General Utilities
2017-04-06T13:20:00,3,1,Browsers
2017-04-06T13:20:00,1,1,General Business
2017-04-06T13:25:00,279,1,General Utilities
2017-04-06T13:25:00,100,1,Instant Message
2017-04-06T13:25:00,28,1,Voice Chat
2017-04-06T13:25:00,20,1,General Business
2017-04-06T13:30:00,287,1,Video
2017-04-06T13:30:00,28,1,Instant Message
2017-04-06T13:30:00,13,1,General Utilities
2017-04-06T13:35:00,300,1,Video
2017-04-06T13:35:00,162,1,Instant Message
2017-04-06T13:40:00,300,1,Video
2017-04-06T13:40:00,64,1,Instant Message
2017-04-06T13:45:00,300,1,Video
2017-04-06T13:45:00,20,1,Instant Message
2017-04-06T13:50:00,300,1,Video
2017-04-06T13:50:00,29,1,Instant Message
2017-04-06T13:55:00,10,1,Video
2017-04-06T13:55:00,2,1,General Utilities
2017-04-06T14:00:00,33,1,General Social Networking
2017-04-06T14:00:00,4,1,Instant Message
2017-04-06T14:00:00,2,1,Search
2017-04-06T14:05:00,74,1,Voice Chat
2017-04-06T14:05:00,73,1,Email
2017-04-06T14:05:00,9,1,General Social Networking
2017-04-06T14:05:00,6,1,General Communication & Scheduling
2017-04-06T14:05:00,4,1,Search
2017-04-06T14:05:00,3,1,General Utilities
2017-04-06T14:10:00,256,1,General Utilities
2017-04-06T14:10:00,26,1,Voice Chat
2017-04-06T14:10:00,24,1,Accounting
2017-04-06T14:10:00,6,1,Search
2017-04-06T14:10:00,3,1,General Communication & Scheduling
2017-04-06T14:20:00,25,1,Instant Message
2017-04-06T15:05:00,40,1,Instant Message
2017-04-06T15:25:00,18,1,Search
2017-04-06T15:25:00,8,1,Instant Message
2017-04-06T15:40:00,40,1,Professional Networking
2017-04-06T15:40:00,30,1,Instant Message
2017-04-06T15:40:00,28,1,General Social Networking
2017-04-06T15:40:00,24,1,General Design & Composition
2017-04-06T15:40:00,10,1,Search
2017-04-06T15:40:00,2,1,General Utilities
2017-04-06T16:50:00,41,1,Instant Message
2017-04-06T17:00:00,148,1,General Social Networking
2017-04-06T17:00:00,38,1,Instant Message
2017-04-06T17:00:00,3,1,Search
2017-04-06T17:05:00,224,1,General Social Networking
2017-04-06T17:10:00,162,1,General Social Networking
2017-04-06T17:10:00,32,1,Instant Message
2017-04-06T17:15:00,298,1,General Social Networking
2017-04-06T17:15:00,5,1,Search
2017-04-06T17:20:00,282,1,General Social Networking
2017-04-06T17:25:00,255,1,Video
2017-04-06T17:30:00,300,1,Video
2017-04-06T17:35:00,300,1,Video
2017-04-06T17:40:00,300,1,Video
2017-04-06T17:45:00,143,1,Video
2017-04-06T17:45:00,46,1,General Utilities
2017-04-06T17:45:00,13,1,Search
2017-04-06T18:05:00,39,1,General Social Networking
2017-04-06T18:10:00,45,1,General Social Networking
2017-04-06T18:10:00,15,1,Instant Message
2017-04-06T18:15:00,42,1,Browsers
2017-04-06T18:15:00,23,1,Instant Message
2017-04-06T18:20:00,55,1,Instant Message
2017-04-06T18:20:00,2,1,General Communication & Scheduling
2017-04-06T18:25:00,152,1,General Reference & Learning
2017-04-06T18:25:00,105,1,Search
2017-04-06T18:25:00,16,1,Engineering & Technology
2017-04-06T18:25:00,3,1,Browsers
2017-04-06T18:30:00,286,1,Engineering & Technology
2017-04-06T18:30:00,8,1,Video
2017-04-06T18:30:00,5,1,Browsers
2017-04-06T18:30:00,1,1,Writing
2017-04-06T18:35:00,239,1,Engineering & Technology
2017-04-06T18:35:00,35,1,Instant Message
2017-04-06T18:35:00,17,1,Professional Networking
2017-04-06T18:35:00,6,1,Browsers
2017-04-06T18:35:00,3,1,Video
2017-04-06T18:40:00,228,1,Engineering & Technology
2017-04-06T18:40:00,23,1,Video
2017-04-06T18:40:00,22,1,General Reference & Learning
2017-04-06T18:40:00,14,1,Uncategorized
2017-04-06T18:40:00,13,1,Instant Message
2017-04-06T18:45:00,300,1,Video
2017-04-06T18:45:00,223,1,General Social Networking
2017-04-06T18:45:00,63,1,Instant Message
2017-04-06T18:45:00,3,1,Search
2017-04-06T18:50:00,300,1,Video
2017-04-06T18:50:00,44,1,General Social Networking
2017-04-06T18:55:00,300,1,Video
2017-04-06T18:55:00,63,1,Instant Message
2017-04-06T18:55:00,10,1,General Social Networking
2017-04-06T19:00:00,300,1,Video
2017-04-06T19:00:00,136,1,Professional Networking
2017-04-06T19:05:00,300,1,Video
2017-04-06T19:10:00,206,1,Uncategorized
2017-04-06T19:10:00,46,1,Video
2017-04-06T19:10:00,43,1,Search
2017-04-06T19:10:00,5,1,Browsers
2017-04-06T19:15:00,130,1,Search
2017-04-06T19:15:00,119,1,Writing
2017-04-06T19:15:00,16,1,Uncategorized
2017-04-06T19:15:00,15,1,General Reference & Learning
2017-04-06T19:15:00,8,1,Video
2017-04-06T19:15:00,6,1,Engineering & Technology
2017-04-06T19:15:00,2,1,Browsers
2017-04-06T19:20:00,273,1,Video
2017-04-06T19:25:00,38,1,Instant Message
2017-04-06T19:45:00,11,1,Instant Message
2017-04-06T19:50:00,37,1,Instant Message
2017-04-06T20:40:00,79,1,Instant Message
2017-04-06T20:45:00,152,1,Instant Message
2017-04-06T20:50:00,51,1,Instant Message
2017-04-06T20:50:00,20,1,General Social Networking
2017-04-06T20:55:00,68,1,Uncategorized
2017-04-06T20:55:00,59,1,Search
2017-04-06T20:55:00,33,1,Writing
2017-04-06T20:55:00,33,1,Video
2017-04-06T20:55:00,16,1,Professional Networking
2017-04-06T20:55:00,12,1,Browsers
2017-04-06T20:55:00,8,1,Instant Message
2017-04-06T20:55:00,2,1,Engineering & Technology
2017-04-06T20:55:00,1,1,General Reference & Learning
2017-04-06T21:00:00,191,1,Email
2017-04-06T21:00:00,106,1,Writing
2017-04-06T21:00:00,2,1,Video
2017-04-06T21:05:00,169,1,Email
2017-04-06T21:05:00,128,1,Writing
2017-04-06T21:05:00,3,1,General Reference & Learning
2017-04-06T21:10:00,153,1,Writing
2017-04-06T21:10:00,70,1,Video
2017-04-06T21:10:00,39,1,Search
2017-04-06T21:10:00,35,1,Email
2017-04-06T21:10:00,2,1,Browsers
2017-04-06T21:15:00,292,1,Writing
2017-04-06T21:15:00,8,1,Video
2017-04-06T21:20:00,291,1,Writing
2017-04-06T21:20:00,6,1,Instant Message
2017-04-06T21:20:00,3,1,Video
2017-04-06T21:25:00,300,1,Writing
2017-04-06T21:30:00,145,1,Video
2017-04-06T21:30:00,143,1,Writing
2017-04-06T21:30:00,17,1,Instant Message
2017-04-06T21:30:00,4,1,Search
2017-04-06T21:30:00,2,1,General Utilities
2017-04-06T21:35:00,126,1,Writing
2017-04-06T21:35:00,74,1,Search
2017-04-06T21:35:00,67,1,Instant Message
2017-04-06T21:35:00,16,1,Video
2017-04-06T21:35:00,12,1,Email
2017-04-06T21:35:00,5,1,Browsers
2017-04-06T21:40:00,248,1,Writing
2017-04-06T21:40:00,34,1,Email
2017-04-06T21:40:00,13,1,Search
2017-04-06T21:40:00,3,1,Professional Networking
2017-04-06T21:40:00,2,1,Instant Message
2017-04-06T21:45:00,121,1,Writing
2017-04-06T22:05:00,406,1,General Social Networking
2017-04-06T22:05:00,92,1,Instant Message
2017-04-06T22:05:00,40,1,Email
2017-04-06T22:05:00,6,1,Search
2017-04-06T22:10:00,274,1,General Social Networking
2017-04-06T22:15:00,192,1,Instant Message
2017-04-06T22:15:00,1,1,General Social Networking
2017-04-06T22:20:00,219,1,Instant Message
2017-04-06T22:20:00,38,1,General Social Networking
2017-04-06T22:20:00,3,1,Search
2017-04-06T22:25:00,88,1,General Social Networking
2017-04-06T22:30:00,232,1,Health & Medicine
2017-04-06T22:30:00,19,1,Search
2017-04-06T22:30:00,13,1,Instant Message
2017-04-06T22:30:00,5,1,Browsers
2017-04-06T22:30:00,4,1,Email
2017-04-06T22:30:00,2,1,Video
2017-04-06T22:35:00,300,1,Health & Medicine
2017-04-06T22:40:00,348,1,Health & Medicine
2017-04-06T22:40:00,81,1,Writing
2017-04-06T22:40:00,31,1,General Shopping
2017-04-06T22:40:00,8,1,Email
2017-04-06T22:40:00,6,1,Search
2017-04-06T22:40:00,1,1,General Social Networking
2017-04-06T22:40:00,1,1,Video
2017-04-06T22:40:00,1,1,General Utilities
2017-04-06T22:45:00,300,1,Writing
2017-04-06T22:50:00,273,1,Writing
2017-04-06T22:50:00,27,1,Video
2017-04-06T22:55:00,160,1,Writing
2017-04-06T22:55:00,38,1,General Reference & Learning
2017-04-06T22:55:00,37,1,Intelligence
2017-04-06T22:55:00,35,1,Email
2017-04-06T22:55:00,22,1,Search
2017-04-06T22:55:00,8,1,Browsers
2017-04-06T23:00:00,194,1,Writing
2017-04-06T23:00:00,84,1,Email
2017-04-06T23:00:00,22,1,Instant Message
2017-04-06T23:05:00,190,1,Instant Message
2017-04-06T23:05:00,91,1,Writing
2017-04-06T23:05:00,19,1,Email
2017-04-06T23:10:00,144,1,Writing
2017-04-06T23:10:00,138,1,Instant Message
2017-04-06T23:10:00,18,1,Email
2017-04-06T23:15:00,247,1,Writing
2017-04-06T23:15:00,33,1,Instant Message
2017-04-06T23:15:00,20,1,Email
2017-04-06T23:20:00,221,1,Email
2017-04-06T23:20:00,67,1,General Social Networking
2017-04-06T23:20:00,11,1,Uncategorized
2017-04-06T23:20:00,1,1,General Reference & Learning
2017-04-06T23:25:00,292,1,General Social Networking
2017-04-06T23:25:00,8,1,Professional Networking
2017-04-06T23:30:00,274,1,General Social Networking
2017-04-06T23:30:00,21,1,Professional Networking
2017-04-06T23:30:00,3,1,Browsers
2017-04-06T23:35:00,280,1,General Social Networking
2017-04-06T23:35:00,20,1,Employment
2017-04-06T23:40:00,117,1,General Utilities
2017-04-06T23:40:00,110,1,Writing
2017-04-06T23:40:00,71,1,Employment
2017-04-06T23:45:00,211,1,Writing
2017-04-06T23:45:00,86,1,Employment
2017-04-06T23:50:00,202,1,Employment
2017-04-06T23:50:00,83,1,Uncategorized
2017-04-06T23:50:00,9,1,Browsers
2017-04-06T23:50:00,6,1,Search
2017-04-06T23:55:00,298,1,Employment
2017-04-06T23:55:00,2,1,General Social Networking
2017-04-07T00:00:00,300,1,Employment
